vehicle_id,timestamp,x_position,y_position,speed,vehicle_density,mobility_pattern,RSU_id,link_quality_dB,bandwidth_MHz,URLLC_flag,interference_dB,tx_power_mW,rx_power_mW,residual_energy_J,energy_consumed_J,route_id,hop_count,end_to_end_delay_ms,throughput_Mbps,routing_stability,reward_value,optimal_action
V2673,2574,47.64369863,64.63099337,11.71449011,60,urban,RSU_4,22.64578823,20,0,2.477481674,187.4159297,51.55788462,540.3671726,3.408596879,R4,4,21.99124404,43.49450436,unstable,1.943724122,next-hop
V2674,2575,22.60289978,64.73421344,26.52657341,56,urban,RSU_4,38.28264114,15,0,4.292292498,170.732948,83.47746419,688.666072,1.055591465,R6,2,35.21683659,45.35515763,stable,1.277326872,next-hop
V2675,2576,64.04760422,12.83499266,6.746548017,84,rural,RSU_4,20.47999508,20,0,12.67340599,100.1684198,78.53847397,723.0192725,9.498480252,R2,9,41.54550369,33.26227946,stable,0.705638045,stay
V2676,2577,97.89811152,65.01871664,21.94027955,98,urban,RSU_1,33.33151815,20,0,3.129252128,186.4237795,117.7880281,561.9632798,6.206618677,R4,3,31.0893399,48.5041412,stable,1.498087273,next-hop
V2677,2578,60.3493096,98.24825806,9.320501286,51,highway,RSU_4,27.95334783,25,0,14.24321446,150.6819909,62.60525086,542.8332732,1.745316672,R9,8,36.10981207,37.84743208,stable,1.030667272,next-hop
V2678,2579,35.78140841,91.18185695,13.61264733,27,rural,RSU_1,15.2880253,25,0,14.99858381,161.514462,93.95095223,589.8071523,1.282797797,R5,8,42.49084041,28.74759809,stable,0.663731907,stay
V2679,2580,64.7817446,43.91306608,6.538575853,37,urban,RSU_5,27.92496458,15,1,13.52362652,115.3107879,64.15378196,620.5238625,1.970641572,R8,5,39.79085442,11.04667617,stable,0.257912055,stay
V2680,2581,12.29206785,3.994797329,11.74934092,64,rural,RSU_2,17.48680375,15,0,11.60575186,132.9853116,88.38954379,983.0302887,6.32341768,R2,9,19.39918619,24.29534812,stable,1.189155892,next-hop
V2681,2582,88.86590803,36.229349,24.21052678,52,urban,RSU_2,31.4765549,25,0,8.334670565,176.8174975,88.85442628,737.8068556,1.556844444,R9,5,30.80402057,42.00533819,unstable,1.348063231,next-hop
V2682,2583,50.30839508,82.63903116,27.12538311,24,highway,RSU_1,29.13808826,25,1,3.071584493,119.6811463,55.27427109,755.1445163,6.113265371,R7,6,16.91839196,17.764124,unstable,0.98885626,next-hop
V2683,2584,44.9349742,70.14991015,10.5381788,93,urban,RSU_1,15.26068068,25,1,11.49580101,99.80739386,81.95159059,853.4991025,6.872869179,R7,8,30.93502025,31.02220152,stable,0.934089514,next-hop
V2684,2585,58.58647885,45.93436556,16.58869598,55,urban,RSU_5,20.11732074,25,0,7.159247002,125.3965896,82.28092756,842.1333989,2.328191034,R2,2,24.17006193,49.25455267,stable,2.014551208,next-hop
V2685,2586,62.47838628,5.510153516,16.7581012,42,highway,RSU_4,34.40562632,15,0,9.412972205,88.30624009,72.33956719,751.3887011,5.395894685,R8,8,21.77596317,12.84907708,stable,0.53609886,stay
V2686,2587,7.177580623,42.68947278,26.83938264,59,rural,RSU_5,21.89431536,15,0,5.81407619,166.142775,69.40109876,669.9191971,9.674919367,R9,2,13.26037748,9.565576588,stable,0.624616137,stay
V2687,2588,68.26172212,46.90249397,24.06997632,24,urban,RSU_2,27.48208503,20,0,5.148028124,97.72950905,65.70085819,665.5258468,8.528396019,R5,9,30.27888703,40.80185055,unstable,1.262250726,next-hop
V2688,2589,24.19316803,92.85555329,17.82693046,53,urban,RSU_2,22.79996536,20,1,6.215860462,114.2151088,50.41587503,528.8553669,7.510279127,R3,7,37.81921915,6.121481771,stable,0.086758873,stay
V2689,2590,71.39526325,64.10861036,21.76868001,43,highway,RSU_4,38.03817141,20,1,12.5797643,185.7297207,50.12713991,949.8150696,5.65961612,R3,5,30.70758669,33.94651709,unstable,1.048880392,next-hop
V2690,2591,82.25347944,31.16529167,26.18387635,36,rural,RSU_2,28.41442544,15,0,7.544390022,144.859719,91.28510476,884.6972619,4.548472803,R6,2,8.11520007,20.10852473,stable,2.432399311,next-hop
V2691,2592,80.39585076,52.53182645,5.238473851,90,rural,RSU_1,32.40433787,10,1,6.052202856,118.5606129,70.40247378,811.6716207,5.062912625,R1,9,46.59471334,37.57162151,stable,0.755720325,stay
V2692,2593,55.25009674,6.605530782,15.07225078,41,highway,RSU_2,17.08690262,20,0,7.628615165,145.7200268,61.7522059,698.0408716,7.881490071,R9,8,5.247097229,10.41139276,stable,1.905404621,next-hop
V2693,2594,52.01698923,97.25682356,27.68107918,34,highway,RSU_3,16.00839969,10,1,2.419735757,106.1933192,97.93146439,791.2328653,5.988681656,R6,2,44.82760611,19.8519774,stable,0.38296479,stay
V2694,2595,14.28759613,36.00599019,23.50782577,34,urban,RSU_4,21.48070488,10,1,13.57785568,83.02077556,87.02331986,742.5449025,7.881885868,R9,9,39.47329969,5.76666067,unstable,0.067271301,stay
V2695,2596,77.53461504,47.78673549,18.57103436,44,highway,RSU_4,22.72835731,10,0,9.172900269,152.4478975,114.0470794,636.9674892,9.728856734,R3,5,9.345077782,15.57909473,unstable,1.569802397,next-hop
V2696,2597,27.14093804,35.52839742,18.24111318,72,highway,RSU_4,32.19201353,25,0,3.362740953,165.6951119,108.1711856,649.2863734,6.764627357,R3,3,15.64539718,26.74663935,unstable,1.64190696,next-hop
V2697,2598,49.66954228,68.25117301,13.69425244,40,highway,RSU_3,29.22826257,15,0,5.749290115,185.5738119,100.8710434,937.2398532,6.427932017,R7,7,20.70352353,12.99260356,stable,0.563275866,stay
V2698,2599,28.42740929,66.22321583,18.01301334,85,rural,RSU_5,24.36449017,15,1,14.78618574,172.6260033,58.860737,817.4540362,4.655457537,R7,5,45.96354091,31.98449905,stable,0.649312158,stay
V2699,2600,13.3828363,71.53223105,21.38457999,51,highway,RSU_1,31.3529371,20,1,9.709746543,191.2013241,96.62621173,500.7112424,2.770785579,R4,4,49.09667961,10.31659803,stable,0.182420367,stay
V2700,2601,62.95576969,26.81432296,15.45907596,40,urban,RSU_4,19.08914368,20,0,5.78826353,198.3144171,98.57485101,663.4358826,4.36780668,R8,8,8.922572045,38.53505971,stable,4.275150575,next-hop
V2701,2602,5.433203482,31.56684812,22.85382866,87,urban,RSU_2,16.58724237,15,0,7.542493598,169.3922537,103.4332813,669.9727324,5.680874715,R2,8,22.86194608,46.47491443,stable,1.976041574,next-hop
V2702,2603,74.86452341,12.52512311,26.53080568,63,urban,RSU_1,36.36262731,25,0,5.360172133,184.1507961,68.41929066,853.1677797,1.313700916,R1,5,11.71768358,22.36664598,stable,1.895657151,next-hop
V2703,2604,31.75867953,65.55099718,8.867121205,85,highway,RSU_2,29.09865321,15,1,2.413455343,160.8477804,94.82082526,850.2266712,5.282245223,R1,7,17.52964522,28.76927304,stable,1.588355831,next-hop
V2704,2605,0.0134693,3.979712734,16.28867557,33,rural,RSU_1,31.22738184,10,0,12.94639042,100.5125349,93.27949208,732.0774265,8.759343947,R2,5,49.14816354,26.98310132,stable,0.461422015,stay
V2705,2606,51.11291392,59.76823355,15.20050228,34,highway,RSU_1,22.68105627,15,0,5.802222342,101.8042912,76.97170349,975.4897064,9.789619263,R6,7,49.29917505,40.34279628,stable,0.720429799,stay
V2706,2607,4.685190853,86.96958849,22.1866201,39,highway,RSU_2,24.29887394,25,0,12.89933961,93.23113476,96.44548863,936.1145849,8.699938051,R8,8,26.24620731,49.73859634,stable,1.808078097,next-hop
V2707,2608,27.61695578,89.08321483,11.24668663,53,urban,RSU_2,17.05918618,15,1,8.221241867,193.1569664,56.06868929,933.1053574,2.547835714,R3,3,13.24124303,38.10586907,stable,2.852338249,next-hop
V2708,2609,70.69764875,44.90377604,21.00627287,55,highway,RSU_1,36.4247047,15,1,4.37763028,160.7302037,95.04535148,674.1327555,2.395118726,R6,5,29.6158367,14.6538603,stable,0.470846932,stay
V2709,2610,6.268962162,45.93036882,26.93723104,28,rural,RSU_4,29.81098625,15,0,12.42429301,174.7891701,92.42109089,715.4998946,4.539809811,R8,5,19.43083434,36.32360682,stable,1.823981579,next-hop
V2710,2611,83.93384924,7.696918301,15.45328999,90,urban,RSU_2,17.09069158,10,0,6.902449254,119.7388804,64.74370851,709.4809623,3.028874235,R9,9,46.79738781,32.70937975,stable,0.668668641,stay
V2711,2612,0.381992266,67.07650254,27.7753925,49,rural,RSU_3,35.11323999,20,0,11.20047944,135.2506052,107.2749534,720.1334412,7.083950537,R8,3,41.81964383,14.45539486,stable,0.274820896,stay
V2712,2613,24.68238692,82.12594204,29.82909347,96,rural,RSU_3,26.10288424,25,1,12.8839857,84.77354382,111.20898,944.6053975,1.76102294,R7,8,18.89782996,15.84328258,stable,0.820754948,stay
V2713,2614,74.09040562,24.46550546,7.652301249,82,rural,RSU_1,34.12753375,10,0,14.51881353,186.6808881,64.73387631,624.5603498,4.993473246,R4,9,5.823909334,34.3754064,stable,5.852527759,next-hop
V2714,2615,31.62701497,42.13008816,10.8263297,54,highway,RSU_5,15.31549655,15,0,3.115588924,182.3604115,55.3172759,901.0975355,3.523206216,R3,5,49.9121886,41.35183973,stable,0.793259753,stay
V2715,2616,10.18923881,83.88393368,28.75949379,32,highway,RSU_1,15.71849242,15,0,2.109024264,174.1773602,92.25028245,757.0199875,6.358625983,R7,3,35.75047935,39.30818286,stable,1.035928588,next-hop
V2716,2617,36.02339188,87.71204677,28.95819216,98,highway,RSU_1,19.26957397,20,0,9.12952476,86.99624812,83.59422689,624.5420929,8.173585178,R1,4,24.15773851,32.28853507,stable,1.254835246,next-hop
V2717,2618,27.03932864,24.31799803,7.442681885,65,highway,RSU_4,20.2729139,20,0,5.435132504,100.9099683,79.93159605,763.6468894,9.312068275,R7,3,17.98050758,47.18940294,unstable,2.53135489,next-hop
V2718,2619,84.27119022,55.05706345,5.374962509,75,urban,RSU_4,34.09888826,20,0,8.098323267,120.1004789,103.2705831,597.7208103,9.674674608,R6,2,5.199099732,37.89704914,stable,7.192409279,next-hop
V2719,2620,31.33479176,19.24931506,9.027500581,28,highway,RSU_5,32.6673541,10,0,2.944562933,111.567521,117.8763848,554.0896488,4.160750806,R3,2,11.92817343,29.38621802,stable,2.421989973,next-hop
V2720,2621,78.89324718,10.18787641,29.90031958,55,urban,RSU_5,30.40220298,25,0,8.520657607,180.6151806,83.43646036,919.0887089,8.702630036,R3,9,5.26421007,41.72922479,stable,7.839941703,next-hop
V2721,2622,89.18721448,91.11205014,9.499990415,22,rural,RSU_5,37.12147241,20,0,3.623123491,103.380291,50.43085551,849.6610117,6.327667618,R2,7,31.89129936,18.07177907,stable,0.503391331,stay
V2722,2623,43.38174196,82.05075042,17.56369017,38,urban,RSU_5,21.17871959,15,0,12.90164086,143.8549358,91.73869942,602.4894951,7.230298731,R1,3,34.85044722,16.85717351,stable,0.411397363,stay
V2723,2624,90.99431439,76.00349018,26.21044316,47,highway,RSU_5,37.6101226,25,0,11.87332843,148.5657317,95.77761105,971.1473651,8.6601751,R5,5,39.50582641,48.71547928,stable,1.146519632,next-hop
V2724,2625,37.7318054,4.876631881,5.510040267,42,urban,RSU_1,37.73677673,15,0,2.962956517,131.0014217,107.9612814,512.1991867,2.171018889,R7,6,13.414971,47.74197652,stable,3.537147786,next-hop
V2725,2626,96.40784165,84.37287927,20.11222456,26,highway,RSU_1,25.856494,15,0,12.87255461,108.8825518,63.95848868,666.6400935,9.526665412,R7,8,9.318689158,44.62322768,stable,4.693306817,next-hop
V2726,2627,8.928952453,43.80440759,11.92563622,95,highway,RSU_3,17.35965501,25,1,6.224460402,195.2353149,86.70293435,510.8265192,5.926573814,R6,8,34.27065964,14.64660936,stable,0.368114695,stay
V2727,2628,68.70192665,34.23951233,26.55837291,33,urban,RSU_3,33.1639977,10,0,6.587176657,129.6079091,81.29920503,571.1487966,4.024029858,R6,6,27.49523536,31.44600427,stable,1.103448921,next-hop
V2728,2629,49.38140405,54.6476361,12.08652873,65,urban,RSU_2,23.42321682,25,0,4.337446465,167.2771995,96.51083228,590.0396881,4.048581344,R7,9,44.4058655,29.07725401,stable,0.614320791,stay
V2729,2630,38.76488055,9.135324272,22.16889301,34,rural,RSU_1,34.87323794,20,0,12.85895358,102.0855785,54.47601446,905.1674339,7.75900303,R8,9,28.99697106,14.13988186,stable,0.410043034,stay
V2730,2631,63.27118787,75.66465494,21.85549081,86,rural,RSU_5,19.0922571,25,1,7.26117493,178.7373402,111.8809052,996.5198353,7.107938768,R5,4,25.01695489,25.15046769,stable,0.934257505,next-hop
V2731,2632,70.38570916,58.24350769,10.53733872,34,rural,RSU_2,28.48787784,20,0,2.634866319,105.9070188,85.7810183,933.6601373,7.565320821,R1,4,26.96125122,25.9315635,stable,0.886155399,stay
V2732,2633,0.436326965,18.65900969,5.869979997,70,rural,RSU_4,27.70184326,20,0,14.56124516,161.0367948,111.3931811,817.5664944,3.27695954,R7,6,40.20447733,15.82801874,stable,0.360918367,stay
V2733,2634,16.69530887,18.82321998,15.23123934,27,rural,RSU_1,17.50786226,25,0,5.326533781,140.7795202,73.81659923,861.461715,2.531765945,R2,6,5.823733959,47.96963692,stable,8.211603404,next-hop
V2734,2635,71.30460506,18.42486516,12.2298288,88,urban,RSU_3,24.08332064,25,0,14.17030461,97.58685692,95.74655502,761.410497,7.496736877,R5,3,46.31951496,27.17217462,stable,0.511657397,stay
V2735,2636,66.63854136,5.700238755,25.22444374,81,rural,RSU_1,17.11888284,20,1,5.916098714,82.99390354,116.9707605,711.2718033,3.686326562,R7,6,37.13850691,28.62013386,stable,0.733769058,stay
V2736,2637,96.60475051,58.77984494,25.00910471,70,urban,RSU_1,26.61850774,15,0,12.80854573,191.6897918,116.0365433,846.0844654,3.001925382,R7,2,44.83803832,31.93605015,stable,0.682234256,stay
V2737,2638,76.10377903,84.03481776,16.4255988,82,rural,RSU_1,36.07261397,25,1,10.6348534,95.08286163,116.0871928,986.558343,2.931476531,R9,4,48.18195475,44.91285976,stable,0.902836286,stay
V2738,2639,95.07727077,1.749821399,20.16280563,87,highway,RSU_1,21.75511908,10,0,13.19668462,164.5941714,53.00627884,514.4470212,2.335608393,R5,8,15.17016595,28.99893579,unstable,1.888220618,next-hop
V2739,2640,70.25405015,4.900464497,20.1064879,97,rural,RSU_4,34.12154968,20,1,14.68953383,158.3221951,78.21112007,657.0424752,4.841340901,R6,7,31.02533569,29.3434594,unstable,0.897376822,stay
V2740,2641,29.80522086,57.27702767,25.67895371,35,highway,RSU_3,19.58568539,15,0,13.32928788,121.0064051,54.25468802,665.0299015,3.348537175,R6,8,26.87196767,15.80870008,stable,0.554811707,stay
V2741,2642,10.53649223,81.94956854,15.62506035,43,urban,RSU_1,31.84337319,25,1,7.2476471,102.2459479,71.66339093,707.1254279,9.044789277,R1,4,29.19285978,32.12677361,stable,1.010053184,next-hop
V2742,2643,78.18238633,32.67388906,11.88616699,25,rural,RSU_4,37.888435,25,0,12.58854526,101.3993899,62.22046666,813.4460735,7.202256732,R7,8,7.128013201,22.15172892,stable,3.035677755,next-hop
V2743,2644,64.41492215,34.96143988,11.62587295,76,urban,RSU_2,23.09820204,15,0,11.25146053,150.2393424,93.40961969,756.8765812,7.694758402,R7,2,46.12936004,34.10516731,stable,0.66238995,stay
V2744,2645,4.818601239,59.63464975,18.40480698,50,rural,RSU_1,37.51029095,10,0,2.800847721,145.6305554,104.6522306,509.3645245,4.632494429,R4,4,47.96078821,18.53358604,stable,0.340107113,stay
V2745,2646,36.00504659,27.42128891,16.22870507,25,urban,RSU_4,27.63552316,20,1,14.08688127,185.1122024,85.93428757,705.8047892,6.401885663,R4,9,35.83059403,37.20777664,stable,0.974417085,next-hop
V2746,2647,95.67998155,2.660836608,16.00301927,98,rural,RSU_5,22.92012833,25,0,8.057494191,156.8003694,105.6831151,809.7243523,5.507180566,R6,6,16.62249379,32.8506253,stable,1.921203579,next-hop
V2747,2648,50.04011457,73.52285181,7.278433477,48,rural,RSU_2,37.41270588,10,0,3.747857354,178.3129971,50.89693076,752.4123625,2.507063145,R3,4,40.42428924,26.35177876,stable,0.626809198,stay
V2748,2649,43.2729136,62.56499129,22.96509352,86,highway,RSU_3,15.80093167,20,0,7.529915264,83.88956749,107.4333455,936.0309321,1.430683255,R6,2,37.88809176,9.350259518,stable,0.232479402,stay
V2749,2650,45.76996052,58.07559991,10.3434172,94,urban,RSU_1,15.70047128,10,1,9.840836187,160.5191776,62.48521573,699.2978353,7.151666093,R4,4,30.85656337,33.21356726,stable,1.004869159,next-hop
V2750,2651,20.8882724,74.1684129,9.923840755,22,urban,RSU_1,29.99574011,20,0,9.448299626,108.0450366,82.2655131,506.2793399,2.090552133,R8,7,12.66077735,43.66755314,stable,3.428136503,next-hop
V2751,2652,36.87071709,67.52308376,15.31895801,47,urban,RSU_4,34.91876793,20,0,9.472317408,110.3406752,80.98099311,642.4492588,1.516142379,R5,7,14.0530506,12.69834782,unstable,0.88843938,stay
V2752,2653,36.9813256,20.58819882,10.69445854,93,urban,RSU_3,33.78865769,10,1,5.325910681,166.4691835,111.120887,567.8363135,4.976805994,R8,7,31.52322207,8.81237594,stable,0.229783818,stay
V2753,2654,5.235502019,35.24810469,19.59645668,67,urban,RSU_5,16.98673758,20,1,10.22513184,175.2119551,117.6185403,625.1151617,7.64223733,R9,8,10.79711575,6.780595258,stable,0.551578235,stay
V2754,2655,76.75676285,12.61101417,14.28658348,99,highway,RSU_2,38.75627984,25,0,13.79639284,124.608257,67.85846766,681.044009,7.919815953,R4,7,37.57683407,6.431843201,stable,0.091966958,stay
V2755,2656,41.65044319,12.98570134,16.22279306,29,rural,RSU_3,32.57658844,25,1,7.052670305,174.809218,54.71892208,838.3278262,8.86122646,R1,6,14.56700374,42.8931128,stable,2.855926884,next-hop
V2756,2657,82.21798868,67.61957464,18.42923304,52,highway,RSU_1,38.72780134,10,0,10.19754367,133.249361,95.53652477,662.0849976,2.792926202,R7,7,45.97159156,37.74267232,unstable,0.793070643,stay
V2757,2658,85.03480011,85.8600107,10.08838806,86,urban,RSU_4,23.22744397,10,0,5.171831091,182.9174418,85.19884107,942.0545875,9.870619544,R7,7,45.487631,14.10342507,stable,0.211343477,stay
V2758,2659,21.19940547,96.27325839,8.893790572,88,urban,RSU_5,32.3484782,20,1,2.627653262,82.98845266,89.59935993,649.7839547,7.868881648,R5,3,18.21217383,46.27028884,stable,2.461935343,next-hop
V2759,2660,65.73534822,62.83471175,27.01054757,31,rural,RSU_4,36.49846867,20,1,9.614507731,90.0194085,53.23891489,568.4667061,2.414920114,R5,7,8.75240807,11.09029163,stable,1.24296398,next-hop
V2760,2661,47.22818042,18.41013234,15.84309257,76,highway,RSU_2,24.51160558,10,0,2.618147428,173.1622169,104.2716875,584.4327087,8.566491574,R1,6,32.51371119,21.83732315,stable,0.585969369,stay
V2761,2662,88.01567379,10.56503454,15.30234024,63,rural,RSU_3,39.12149797,15,0,11.40659973,154.8907553,66.26473906,967.2899319,5.490633452,R3,9,25.17865133,25.34487371,stable,0.951695385,next-hop
V2762,2663,21.57406792,81.28509715,5.890303757,32,rural,RSU_4,21.62481978,10,0,10.71458507,147.0824304,73.44557466,727.4072356,1.598917312,R1,7,11.46690043,8.415308828,stable,0.717889078,stay
V2763,2664,67.78132003,57.87564764,17.44940756,43,highway,RSU_4,22.89034065,15,1,6.801225246,153.6774569,65.98475988,701.563034,2.188375946,R7,4,28.91666631,20.63633908,stable,0.691764863,stay
V2764,2665,60.77521223,61.8285021,18.85424304,63,rural,RSU_1,38.00821442,15,1,7.346771425,191.6228753,116.2161192,534.4504405,4.905039537,R5,9,49.67259093,9.584631358,unstable,0.143905744,stay
V2765,2666,29.53014776,78.14620888,18.97102177,76,highway,RSU_4,39.24149366,10,0,13.93089217,158.6644438,61.81052716,866.6605344,5.774561304,R4,7,8.104231182,40.53984758,stable,4.944560797,next-hop
V2766,2667,13.66009037,70.32772277,22.67577923,35,highway,RSU_5,22.12989371,10,1,2.170737132,157.697134,101.2623303,847.3262629,9.527431753,R7,5,16.87529236,7.107264892,stable,0.325889639,stay
V2767,2668,65.16397605,83.44582529,9.437045875,40,urban,RSU_3,18.40975099,10,0,9.322943951,171.1365056,67.20231058,687.8702747,2.941412252,R9,4,29.23764283,5.771145654,unstable,0.167973392,stay
V2768,2669,73.85974581,5.621390546,11.30557836,95,rural,RSU_2,33.97638524,15,0,14.00369463,183.9944847,79.74437334,845.8817748,5.266940592,R6,8,40.70125772,37.96244075,stable,0.880039873,stay
V2769,2670,31.56273438,74.75206367,25.26826163,70,urban,RSU_4,38.24163166,25,0,13.88183422,111.4294974,119.7243314,683.7258803,3.033005223,R9,7,5.8442504,40.13817423,unstable,6.837646418,next-hop
V2770,2671,64.4832604,85.08527573,28.67926542,40,rural,RSU_5,30.01784109,25,0,9.60052493,154.0098631,57.0403721,536.5790107,6.0256062,R6,7,37.97420031,27.30335057,stable,0.658741319,stay
V2771,2672,39.51309076,28.61350425,8.398318684,79,rural,RSU_2,30.86297386,10,0,6.955989986,150.0769956,111.6951462,869.0496887,9.183862657,R9,4,11.29475943,19.30426651,stable,1.617296183,next-hop
V2772,2673,71.32068833,64.0447274,17.44123886,70,urban,RSU_5,34.07358335,10,1,3.285745842,96.18193778,116.2234927,982.6006467,6.10975514,R6,2,42.38057647,15.64039081,stable,0.307948651,stay
V2773,2674,19.92152749,31.41620638,10.35440632,40,urban,RSU_4,18.82712047,20,0,4.25919465,142.4380369,98.87591065,824.1452641,5.590634851,R9,5,36.14792157,10.26625549,stable,0.22810045,stay
V2774,2675,89.02150026,95.79710665,6.501829209,25,urban,RSU_4,39.33672241,20,0,10.83575362,88.34606177,50.69735328,638.2306176,7.751164662,R3,2,25.54301111,26.79035762,unstable,0.971321535,next-hop
V2775,2676,28.74095965,3.342357244,13.13758345,92,highway,RSU_3,24.10823462,20,1,2.21624309,102.1951505,107.4559009,634.9601427,2.328521905,R5,7,41.97124736,27.09901094,stable,0.622371335,stay
